time_s,d1_true,d1_pred,d2_true,d2_pred,d3_true,d3_pred,d4_true,d4_pred,pitch_true,pitch_pred,roll_true,roll_pred,d_mean_true,d_mean_pred
1.3203125,5.958649158477783,5.788679122924805,6.615570068359375,6.636540412902832,5.749058246612549,5.687637805938721,5.116772651672363,5.055452346801758,-2.046999931335449,-2.201251983642578,-2.0480000972747803,-1.9557523727416992,5.860012531280518,5.792077422142029
1.34375,5.8948469161987305,5.7539544105529785,6.633576393127441,6.59663200378418,5.736536026000977,5.652935981750488,5.116772651672363,5.02921724319458,-2.0309996604919434,-2.1972179412841797,-2.0320000648498535,-1.9232136011123657,5.845432996749878,5.758184909820557
1.359375,5.869850158691406,5.751218318939209,6.633576393127441,6.586141586303711,5.724087715148926,5.658980846405029,5.098879337310791,5.035074234008789,-2.0149998664855957,-2.1809496879577637,-2.0169999599456787,-1.8826408386230469,5.831598401069641,5.757853746414185
1.3828125,5.882311820983887,5.727518558502197,6.544929504394531,6.5491251945495605,5.650911808013916,5.619170188903809,5.081145763397217,5.009022235870361,-2.0,-2.1272826194763184,-2.000999689102173,-1.8750078678131104,5.789824724197388,5.726209044456482
1.40625,5.8086137771606445,5.698879718780518,6.544929504394531,6.519650459289551,5.638960838317871,5.60765266418457,5.089992523193359,4.99070405960083,-1.9839998483657837,-2.121471405029297,-1.9839999675750732,-1.8424957990646362,5.770624160766602,5.704221725463867
1.421875,5.8574604988098145,5.692345142364502,6.5977044105529785,6.5103349685668945,5.699410438537598,5.610281944274902,5.037497520446777,4.992138862609863,-1.968000054359436,-2.109694004058838,-1.9700000286102295,-1.823062777519226,5.798018217086792,5.7012752294540405
1.4453125,5.820720195770264,5.6758832931518555,6.493349552154541,6.468915939331055,5.603515148162842,5.566399097442627,5.0288825035095215,4.962796688079834,-1.9520000219345093,-2.0319395065307617,-1.9529999494552612,-1.8381977081298828,5.736616849899292,5.668498754501343
1.46875,5.832896709442139,5.648386001586914,6.476413726806641,6.444214820861816,5.627078533172607,5.547109603881836,4.986368179321289,4.937702655792236,-1.9369999170303345,-2.0415115356445312,-1.937999963760376,-1.8286561965942383,5.730689287185669,5.644353270530701
1.484375,5.796576023101807,5.645488262176514,6.476413726806641,6.42686653137207,5.591833114624023,5.530338764190674,4.994797706604004,4.936731338500977,-1.9210001230239868,-1.9817312955856323,-1.9230000972747803,-1.8280844688415527,5.714905142784119,5.634856224060059
1.5078125,5.796576023101807,5.646876335144043,6.459603309631348,6.431174278259277,5.580216407775879,5.527968883514404,5.011765956878662,4.934638023376465,-1.904999852180481,-1.9816797971725464,-1.906999945640564,-1.835641860961914,5.712040424346924,5.635164380073547
1.53125,5.714183330535889,5.600419044494629,6.409910678863525,6.387245178222656,5.638960838317871,5.508639812469482,4.96961784362793,4.905766010284424,-1.8899999856948853,-1.9928749799728394,-1.8910000324249268,-1.7920737266540527,5.683168172836304,5.600517511367798
1.5546875,5.725758075714111,5.610220909118652,6.459603309631348,6.399466514587402,5.580216407775879,5.511090278625488,4.953010559082031,4.91108512878418,-1.8739999532699585,-1.9954828023910522,-1.8730000257492065,-1.800748348236084,5.679647088050842,5.607965707778931
1.5703125,5.749100208282471,5.594086647033691,6.476413726806641,6.396770477294922,5.591833114624023,5.509360313415527,4.920215606689453,4.894614219665527,-1.8569999933242798,-2.039943218231201,-1.8580000400543213,-1.7940559387207031,5.684390664100647,5.598707914352417
1.59375,5.725758075714111,5.5774006843566895,6.329456329345703,6.352892875671387,5.5118560791015625,5.468194007873535,4.96961784362793,4.87703275680542,-1.842000126838684,-1.9515434503555298,-1.843999981880188,-1.7951595783233643,5.634172081947327,5.568880081176758
1.6171875,5.702672481536865,5.573248863220215,6.329456329345703,6.350423812866211,5.5118560791015625,5.465503215789795,4.936543941497803,4.87250280380249,-1.8259998559951782,-1.9549816846847534,-1.8279999494552612,-1.7895146608352661,5.620132207870483,5.565419673919678
1.6328125,5.702672481536865,5.559759140014648,6.329456329345703,6.324898719787598,5.523093223571777,5.444212913513184,4.920215606689453,4.869429588317871,-1.8109999895095825,-1.9304269552230835,-1.810999870300293,-1.7736095190048218,5.61885941028595,5.549575090408325
1.65625,5.657253265380859,5.545407772064209,6.313706874847412,6.304478645324707,5.545753002166748,5.4413957595825195,4.9283623695373535,4.864267826080322,-1.7960001230239868,-1.9229577779769897,-1.7960000038146973,-1.7456728219985962,5.611268877983093,5.5388875007629395
1.6796875,5.612802982330322,5.516600131988525,6.313706874847412,6.277042388916016,5.500679969787598,5.423717498779297,4.9283623695373535,4.84351110458374,-1.778999924659729,-1.916845440864563,-1.7799999713897705,-1.7171365022659302,5.588888049125671,5.5152177810668945
1.6953125,5.601837635040283,5.5114922523498535,6.313706874847412,6.26877498626709,5.467513084411621,5.41580867767334,4.887966632843018,4.841264724731445,-1.7630001306533813,-1.9168118238449097,-1.7649999856948853,-1.7104934453964233,5.5677560567855835,5.509335160255432
1.71875,5.558548927307129,5.476558208465576,6.22148323059082,6.223902225494385,5.43487548828125,5.3825860023498535,4.904024124145508,4.811992645263672,-1.7480000257492065,-1.887839674949646,-1.7489999532699585,-1.6906663179397583,5.529732942581177,5.473759770393372
1.7421875,5.558548927307129,5.475467681884766,6.251800537109375,6.227637767791748,5.478508949279785,5.399918556213379,4.887966632843018,4.823365211486816,-1.7310000658035278,-1.907645583152771,-1.7330001592636108,-1.6552213430404663,5.544206261634827,5.481597304344177
1.7578125,5.547867298126221,5.456899642944336,6.206479072570801,6.1843156814575195,5.371130466461182,5.359230041503906,4.879987716674805,4.803759574890137,-1.715999960899353,-1.8344722986221313,-1.718000054359436,-1.6504524946212769,5.501366138458252,5.451051235198975
