time_s,d1_true,d1_pred,d2_true,d2_pred,d3_true,d3_pred,d4_true,d4_pred,pitch_true,pitch_pred,roll_true,roll_pred,d_mean_true,d_mean_pred
1.3203125,6.955986022949219,6.787940502166748,7.005278587341309,6.85431432723999,7.257567405700684,7.113530158996582,7.350727081298828,7.295342445373535,2.9802322387695312e-08,-0.16798025369644165,0.9789999723434448,0.8404679894447327,7.14238977432251,7.012781858444214
1.34375,6.935903072357178,6.8009796142578125,7.048058032989502,6.873282432556152,7.282151222229004,7.1346259117126465,7.326297760009766,7.312459945678711,2.9802322387695312e-08,-0.19574105739593506,0.9929999709129333,0.8439475297927856,7.148102521896362,7.030336976051331
1.359375,6.76250696182251,6.75849723815918,6.901594161987305,6.82993221282959,7.257567405700684,7.123985290527344,7.5025954246521,7.298301696777344,2.9802322387695312e-08,-0.18558138608932495,1.0010000467300415,0.9235185384750366,7.106065988540649,7.002679109573364
1.3828125,6.955986022949219,6.787942886352539,6.9632568359375,6.838891983032227,7.185280799865723,7.145472526550293,7.6092376708984375,7.3476152420043945,2.9802322387695312e-08,-0.13385874032974243,1.00600004196167,0.9550274610519409,7.17844033241272,7.029980659484863
1.40625,6.896244049072266,6.7786126136779785,6.9632568359375,6.827777862548828,7.209136486053467,7.159211158752441,7.528833389282227,7.359560012817383,2.9802322387695312e-08,-0.14575064182281494,1.0069999694824219,1.002901554107666,7.149367690086365,7.031290411949158
1.421875,6.896244049072266,6.779563903808594,6.901594161987305,6.813671588897705,7.209136486053467,7.169241905212402,7.582149028778076,7.38226318359375,2.9802322387695312e-08,-0.10737121105194092,1.0080000162124634,1.0594851970672607,7.147280931472778,7.036185145378113
1.4453125,6.857244491577148,6.751810073852539,6.881393909454346,6.78927755355835,7.257567405700684,7.167194366455078,7.450933456420898,7.37520694732666,2.9802322387695312e-08,-0.12187263369560242,1.0130000114440918,1.1138639450073242,7.111784815788269,7.020872235298157
1.46875,6.837985992431641,6.748944282531738,6.901594161987305,6.78022575378418,7.13826847076416,7.150282859802246,7.450933456420898,7.367818832397461,2.9802322387695312e-08,-0.09602224826812744,1.0219999551773071,1.1127246618270874,7.082195520401001,7.011817932128906
1.484375,6.876662731170654,6.737038612365723,6.861365795135498,6.779471397399902,7.257567405700684,7.151585578918457,7.400323867797852,7.354300022125244,2.9802322387695312e-08,-0.12107092142105103,1.0360000133514404,1.1126141548156738,7.098979949951172,7.0055989027023315
1.5078125,6.79994010925293,6.712084770202637,6.942523002624512,6.775477886199951,7.2332305908203125,7.125536918640137,7.326297760009766,7.309510231018066,2.9802322387695312e-08,-0.1624293327331543,1.059999942779541,1.0823349952697754,7.07549786567688,6.980652451515198
1.53125,6.837985992431641,6.727359771728516,6.802290439605713,6.764921188354492,7.209136486053467,7.127315998077393,7.450933456420898,7.340546607971191,2.9802322387695312e-08,-0.07975515723228455,1.0759999752044678,1.1151758432388306,7.07508659362793,6.990035891532898
1.546875,6.707468032836914,6.663787841796875,6.744675636291504,6.705329418182373,7.092159271240234,7.072061538696289,7.400323867797852,7.281146049499512,2.9802322387695312e-08,-0.047603607177734375,1.0959999561309814,1.1137967109680176,6.986156702041626,6.930581212043762
1.5703125,6.818885326385498,6.678186893463135,6.802290439605713,6.71059513092041,7.092159271240234,7.060000419616699,7.3021087646484375,7.280282497406006,2.9802322387695312e-08,-0.02314126491546631,1.1169999837875366,1.0885201692581177,7.003860950469971,6.9322662353515625
1.59375,6.837985992431641,6.681706428527832,6.901594161987305,6.735960960388184,7.161659240722656,7.062771797180176,7.375401020050049,7.268614768981934,2.9802322387695312e-08,-0.07742816209793091,1.1399999856948853,1.0414915084838867,7.069160103797913,6.937263488769531
1.6171875,6.876662731170654,6.680501461029053,6.782926559448242,6.7267537117004395,7.185280799865723,7.040276050567627,7.350727081298828,7.256974220275879,2.9802322387695312e-08,-0.03637078404426575,1.159000039100647,1.0248069763183594,7.048899292945862,6.9261263608932495
1.6328125,6.76250696182251,6.677153587341309,6.744675636291504,6.7131805419921875,7.092159271240234,7.037336826324463,7.450933456420898,7.267026901245117,2.9802322387695312e-08,0.003976613283157349,1.1799999475479126,1.0474157333374023,7.012568831443787,6.923674464225769
1.65625,6.76250696182251,6.632347106933594,6.670018196105957,6.6754045486450195,7.257567405700684,7.021056652069092,7.278155326843262,7.235468864440918,2.9802322387695312e-08,-0.010344088077545166,1.2009999752044678,1.0976507663726807,6.992061972618103,6.891069293022156
