time_s,d1_true,d1_pred,d2_true,d2_pred,d3_true,d3_pred,d4_true,d4_pred,pitch_true,pitch_pred,roll_true,roll_pred,d_mean_true,d_mean_pred
1.3203125,6.955986022949219,6.847991943359375,6.707045078277588,6.671478271484375,6.916173458099365,6.880701065063477,7.400323867797852,7.263588905334473,0.8709999918937683,0.8609939813613892,0.8679999709129333,0.6808053851127625,6.994882106781006,6.915940046310425
1.34375,6.976242542266846,6.830540657043457,6.744675636291504,6.669410705566406,7.092159271240234,6.892445087432861,7.425499439239502,7.25502872467041,0.8939999938011169,0.8260699510574341,0.890999972820282,0.7248967289924622,7.0596442222595215,6.911856293678284
1.359375,6.857244491577148,6.796889305114746,6.688457489013672,6.618168354034424,6.980645656585693,6.8460588455200195,7.254434108734131,7.225060939788818,0.9129999876022339,0.8850847482681274,0.9110000133514404,0.735519528388977,6.945195436477661,6.871544361114502
1.3828125,6.837985992431641,6.767236709594727,6.615570068359375,6.587166786193848,6.980645656585693,6.851729393005371,7.278155326843262,7.224207878112793,0.9350000023841858,0.885830819606781,0.9309999942779541,0.811846911907196,6.928089261054993,6.857585191726685
1.40625,6.857244491577148,6.771519660949707,6.615570068359375,6.573097229003906,6.937469005584717,6.854300498962402,7.5025954246521,7.252223014831543,0.9559999704360962,0.9420961141586304,0.953000009059906,0.859916627407074,6.978219747543335,6.86278510093689
1.4296875,6.818885326385498,6.775956153869629,6.688457489013672,6.58097505569458,6.874152660369873,6.862525939941406,7.375401020050049,7.257326602935791,0.9760000109672546,0.9233973026275635,0.9729999899864197,0.8697486519813538,6.939224123954773,6.869195938110352
1.4453125,6.915989875793457,6.756839752197266,6.562385559082031,6.531351089477539,6.895069122314453,6.831028938293457,7.326297760009766,7.262372016906738,0.996999979019165,1.030957818031311,0.9940000176429749,0.8961740732192993,6.924935579299927,6.84539794921875
1.46875,6.744014739990234,6.711541652679443,6.579977035522461,6.491604328155518,6.874152660369873,6.806668758392334,7.350727081298828,7.229486465454102,1.0190000534057617,1.0266001224517822,1.0149999856948853,0.9309347867965698,6.887217879295349,6.809825301170349
1.4921875,6.79994010925293,6.746254920959473,6.651724815368652,6.524470806121826,6.895069122314453,6.841960430145264,7.375401020050049,7.264985084533691,1.0390000343322754,0.9998907446861267,1.0360000133514404,0.9470435380935669,6.930533766746521,6.8444178104400635
1.5078125,6.896244049072266,6.72999382019043,6.562385559082031,6.492985725402832,6.812501430511475,6.798291206359863,7.3021087646484375,7.2435150146484375,1.059999942779541,1.0822665691375732,1.0570000410079956,0.9177106022834778,6.893309950828552,6.816196441650391
1.53125,6.781148433685303,6.701895713806152,6.562385559082031,6.477095603942871,6.832871913909912,6.786907196044922,7.230939865112305,7.208827018737793,1.0809998512268066,1.044409990310669,1.0779999494552612,0.9223007559776306,6.851836442947388,6.793681383132935
1.5546875,6.744014739990234,6.689164161682129,6.426353454589844,6.424522399902344,6.772287845611572,6.762287139892578,7.400323867797852,7.226656436920166,1.1030000448226929,1.169755220413208,1.0989999771118164,0.9809134006500244,6.8357449769973755,6.775657534599304
1.5703125,6.725668907165527,6.676558494567871,6.493349552154541,6.419012069702148,6.772287845611572,6.74351167678833,7.278155326843262,7.205789089202881,1.1239999532699585,1.1728379726409912,1.1200000047683716,0.9744043350219727,6.817365407943726,6.761217832565308
