time_s,d1_true,d1_pred,d2_true,d2_pred,d3_true,d3_pred,d4_true,d4_pred,pitch_true,pitch_pred,roll_true,roll_pred,d_mean_true,d_mean_pred
1.328125,6.4505109786987305,6.264052391052246,6.942523002624512,6.9138336181640625,7.3574323654174805,7.166778564453125,6.862952709197998,6.786709785461426,-2.0419998168945312,-1.9759601354599,0.8799999952316284,0.9307282567024231,6.90335476398468,6.782843589782715
1.3515625,6.499631404876709,6.27927303314209,7.091620445251465,6.9467010498046875,7.383051872253418,7.178779602050781,6.923920154571533,6.779096603393555,-2.0289998054504395,-2.013751983642578,0.8849999308586121,0.8779380321502686,6.974555969238281,6.795962572097778
1.3671875,6.37095308303833,6.274983882904053,7.113702774047852,6.950618743896484,7.383051872253418,7.182661056518555,6.923920154571533,6.780002117156982,-2.013000011444092,-2.0274581909179688,0.8960000276565552,0.8978882431983948,6.947906970977783,6.7970664501190186
1.390625,6.516245365142822,6.282308578491211,6.921969890594482,6.928160667419434,7.3574323654174805,7.166589736938477,6.923920154571533,6.788718223571777,-1.9969998598098755,-1.9176217317581177,0.9110000133514404,0.8828198909759521,6.92989194393158,6.791444301605225
1.4140625,6.386640548706055,6.268475532531738,7.048058032989502,6.9330878257751465,7.209136486053467,7.163939476013184,6.883101463317871,6.768827438354492,-1.9810000658035278,-1.9637407064437866,0.9300000071525574,0.8712508082389832,6.881734132766724,6.78358256816864
1.4296875,6.3245415687561035,6.248063087463379,6.9632568359375,6.915981292724609,7.408942699432373,7.174567699432373,6.883101463317871,6.768002986907959,-1.967000126838684,-1.9844425916671753,0.9509999752044678,0.9407269358634949,6.894960641860962,6.77665376663208
1.453125,6.37095308303833,6.272984504699707,7.204127311706543,6.962811470031738,7.3069868087768555,7.179666519165039,6.944594860076904,6.763464450836182,-1.9499999284744263,-2.041426181793213,0.972000002861023,0.8776413798332214,6.956665515899658,6.7947317361831665
1.4765625,6.418348789215088,6.274636268615723,6.942523002624512,6.942699432373047,7.383051872253418,7.179945468902588,6.944594860076904,6.776898384094238,-1.9329999685287476,-1.995428204536438,0.9949999451637268,0.9073500633239746,6.9221296310424805,6.793544888496399
1.5,6.355375289916992,6.2446465492248535,6.881393909454346,6.901004791259766,7.3069868087768555,7.163565635681152,6.965450763702393,6.764560699462891,-1.9129999876022339,-1.958907961845398,1.0219999551773071,0.9585459232330322,6.8773016929626465,6.7684444189071655
1.515625,6.279077529907227,6.24770450592041,7.026571750640869,6.930665969848633,7.33207893371582,7.190582275390625,6.965450763702393,6.771416664123535,-1.897999882698059,-2.054865837097168,1.0420000553131104,1.0145916938781738,6.900794744491577,6.785092353820801
